Time[ms],Latitude,Longitude,Speed[m/s],Distance,Altitude[m],Accuracy[m],Flag,Acceleration[m/s^2],AccWork[J],AeroWork[J],GradeWork[J],RollWork[J],StandStillWork[J],TotalWork[J],StandStillTime[s],Fuel[l],CO2[kg],AccECE[%],AeroECE[%],STSECE[%],WorkECE[%]
1759840870982,12.5380083,-70.05301,9.97,9.960030000000001,2.155141100683661,2,0,0.1501501501501505,9350,2622,74189.91310980181,4924,0,91085.91310980181,0,0.004637397824505224,0.012354027804481919,97.88667538163138,82.26235150018144,174.93608931043042,109.8960930111433
1759840871982,12.5380967,-70.0529967,10.16,10.16,2.755547504788442,2,0,0.1899999999999995,12047,2777,37106.9169928878,5023,0,56953.9169928878,0,0.0028996577159135606,0.0077246881551937254,97.95078894765774,81.93518657804029,173.98925379391906,110.07365184348143
1759840872982,12.5381867,-70.05298,10.17,10.17,2.655969165087381,2,0,0.009999999999999787,640,2786,-6154.240128544687,5028,0,2299.7598714553133,0,0.00011708617788038208,0.0003119175778733379,96.32927459284194,81.61497096678083,173.0537074992163,109.10543449676398
1759840873983,12.53828,-70.0529617,10.15,10.16015,3.3564090176321812,2,0,-0.019980019980019557,-1281,2772,43289.2842068263,5023,0,49803.2842068263,0,0.0025356022017975263,0.00675484426558861,94.67057932842735,81.29468280097049,172.12507903613198,107.97694562246053
1759840874982,12.53837,-70.05295,10.15,10.139850000000001,3.756819350568552,2,0,0,0,2767,24746.559806466532,5013,0,32526.559806466532,0,0.0016560035743761468,0.004411593522138055,93.06903751158785,80.97997097589646,171.20818947498492,107.00596869698175
1759840875982,12.538465,-70.0529383,10.17,10.17,4.057251256605504,2,0,0.019999999999999574,1280,2786,18567.593088801732,5028,0,27661.593088801732,0,0.0014083166895162169,0.003751755660871202,91.69289219535133,80.67403105153697,170.30223405141263,106.18106408536885
1759840876982,12.5385633,-70.0529283,10.41,10.41,4.957693455265371,2,0,0.2400000000000002,15558,2988,55650.029203775775,5146,0,79342.02920377578,0,0.004039489104949483,0.010761198975585425,92.28385660887776,80.42379269902227,169.43100289296615,106.69670515147993
1759840877982,12.5386567,-70.0529183,10.38,10.38,5.358115148220172,2,0,-0.02999999999999936,-1965,2962,24747.261889685557,5132,0,30876.261889685557,0,0.0015719830303888456,0.004187762792955885,90.75464289808104,80.16892031603324,168.5655236378581,105.58494734526569
1759840878982,12.5387517,-70.0529067,10.56,10.56,4.7585478522999445,2,0,0.17999999999999972,11872,3119,-37055.05758975782,5221,0,0,0,0,0,90.82368084400639,79.95531700411689,167.7273543736952,103.91840624855877
1759840879982,12.5388533,-70.0528983,10.75,10.75,4.159001316777843,1.9,0,0.1899999999999995,12754,3290,-37053.774534872435,5315,0,0,0,0,0,90.97381669176032,79.78493681626912,166.91683214525958,102.26743353119454
