Time[ms],Latitude,Longitude,Speed[m/s],Distance,Altitude[m],Accuracy[m],Flag,Acceleration[m/s^2],AccWork[J],AeroWork[J],GradeWork[J],RollWork[J],StandStillWork[J],TotalWork[J],StandStillTime[s],Fuel[l],CO2[kg],AccECE[%],AeroECE[%],STSECE[%],WorkECE[%]
1762545750965,12.5191317,-70.0406417,0,0,4.306306092177159,2.9,4,-0.21489255372313845,-583,0,0,0,10917,10917,2.001,0.0005558101173020527,0.0014806781524926685,32.3019031252312,0.2547683827056289,300,116.03370507027671
1762545832964,12.51933,-70.0411167,0,0,14.106047342873378,5.1,4,0,0,0,0,0,447386,447386,81.999,0.02277747230368198,0.060679186217008796,32.3019031252312,0.2547683827056289,300,296.06890901828905
1762546178270,12.5195539,-70.0404201,3.21,0,4.508461624971382,14.4,0,0,0,0,0,0,0,0,345.306,0,0,300,300,,300
1762546616304,12.5191717,-70.0404333,0.81,0,4.206921233418175,9.4,0,0,0,0,0,0,0,0,438.034,0,0,300,300,,300
1762546617304,12.5191667,-70.0406567,0.76,0.76,4.206411181609415,7.9,0,-0.050000000000000044,-248,1,-31.522731936805485,375,0,96.47726806319451,0,0.000004911884371089652,0.000013085259964582834,0,0.6329847215727424,0,0.16924776244991105
1762546620304,12.5193567,-70.039065,0.2,0.6000000000000001,4.210685391057343,5.7,0,-0.18666666666666668,-1694,0,264.1589665102943,296,16368,16368,3,0.0008333333333333333,0.00222,0,0.3730659504527635,300,20.95153774819643
1762546621304,12.5193617,-70.0390733,0.4,0.4,4.210686805987454,5.2,0,0.2,378,0,0.08744692564114587,197,0,575.0874469256412,0,0.000029279052975604892,0.00007799939712701143,20.36809348909287,0.32812869538088396,300,21.331324815067074
1762546622305,12.5193783,-70.0390517,0.59,0.59059,4.210801227746263,3.6,0,0.18981018981018977,592,0,7.071607959682382,292,0,891.0716079596824,0,0.00004536654895526242,0.00012085648641681909,39.155846344327514,0.3415329305256832,300,22.011663184683865
1762552004332,12.5342335,-70.0510632,0.3,0,8.543898034709251,11.5,0,0,0,0,0,0,0,0,5382.027,0,0,300,300,,300
1762552098607,12.534231,-70.051059,0.65,61.27875,8.543897459426354,16.6,0,0.0037125430920180325,1047,68,-0.03555420887558114,30297,0,31411.964445791124,0,0.0015992569060458983,0.004260420397706273,1.6209273619616844,0.4630125430479288,0,13.872679522986441
1762552765986,12.5342414,-70.0510544,0.32,0,8.543951537614568,18.2,0,0,0,0,0,0,0,0,667.379,0,0,300,300,,300
1762553743078,12.5342513,-70.0510519,10.12,0,8.543998621086125,11.5,0,0,0,0,0,0,0,0,977.092,0,0,300,300,,300
1762553769191,12.5342432,-70.0510548,10.1,263.74129999999997,8.543958096636196,11.4,0,-0.0007659020411289233,-1274,71263,-2.504532578966945,130400,0,200386.49546742102,0,0.010202147252129203,0.027178520279672196,0,51.58650913399162,0,35.09393713593439
